IPD_01_01_001,IPD_02_01_001,name,type,label,value
198,ガソリンスタンド・スタッフ,IPD_04_03_01_036,スキル,時間管理,2.254
198,ガソリンスタンド・スタッフ,IPD_04_03_01_037,スキル,資金管理,1.761
198,ガソリンスタンド・スタッフ,IPD_04_03_01_038,スキル,資材管理,1.704
198,ガソリンスタンド・スタッフ,IPD_04_03_01_039,スキル,人材管理,1.972
198,ガソリンスタンド・スタッフ,IPD_04_04_01_001,知識,ビジネスと経営,1.141
198,ガソリンスタンド・スタッフ,IPD_04_04_01_002,知識,事務処理,1.423
198,ガソリンスタンド・スタッフ,IPD_04_04_01_003,知識,経済学・会計学,0.93
198,ガソリンスタンド・スタッフ,IPD_04_04_01_004,知識,販売・マーケティング,1.944
198,ガソリンスタンド・スタッフ,IPD_04_04_01_005,知識,顧客サービス・対人サービス,2.324
198,ガソリンスタンド・スタッフ,IPD_04_04_01_006,知識,人事労務管理,1.099
198,ガソリンスタンド・スタッフ,IPD_04_04_01_007,知識,輸送,0.944
198,ガソリンスタンド・スタッフ,IPD_04_04_01_008,知識,生産・加工,0.563
198,ガソリンスタンド・スタッフ,IPD_04_04_01_009,知識,農業・畜産業,0.394
198,ガソリンスタンド・スタッフ,IPD_04_04_01_010,知識,工学,0.732
198,ガソリンスタンド・スタッフ,IPD_04_04_01_011,知識,コンピュータと電子工学,0.493
198,ガソリンスタンド・スタッフ,IPD_04_04_01_012,知識,設計,0.423
198,ガソリンスタンド・スタッフ,IPD_04_04_01_013,知識,建築・建設,0.408
198,ガソリンスタンド・スタッフ,IPD_04_04_01_014,知識,機械,1.085
198,ガソリンスタンド・スタッフ,IPD_04_04_01_015,知識,数学,0.859
198,ガソリンスタンド・スタッフ,IPD_04_04_01_016,知識,物理学,0.62
198,ガソリンスタンド・スタッフ,IPD_04_04_01_017,知識,化学,0.958
198,ガソリンスタンド・スタッフ,IPD_04_04_01_018,知識,生物学,0.38
198,ガソリンスタンド・スタッフ,IPD_04_04_01_019,知識,心理学,0.775
198,ガソリンスタンド・スタッフ,IPD_04_04_01_020,知識,社会学,1
198,ガソリンスタンド・スタッフ,IPD_04_04_01_021,知識,地理学,0.577
198,ガソリンスタンド・スタッフ,IPD_04_04_01_022,知識,医学・歯学,0.254
198,ガソリンスタンド・スタッフ,IPD_04_04_01_023,知識,セラピーとカウンセリング,0.338
198,ガソリンスタンド・スタッフ,IPD_04_04_01_024,知識,教育訓練,0.859
198,ガソリンスタンド・スタッフ,IPD_04_04_01_025,知識,日本語の語彙・文法,0.775
198,ガソリンスタンド・スタッフ,IPD_04_04_01_026,知識,外国語の語彙・文法,0.465
198,ガソリンスタンド・スタッフ,IPD_04_04_01_027,知識,芸術,0.296
198,ガソリンスタンド・スタッフ,IPD_04_04_01_028,知識,歴史学・考古学,0.254
198,ガソリンスタンド・スタッフ,IPD_04_04_01_029,知識,哲学・宗教学,0.282
198,ガソリンスタンド・スタッフ,IPD_04_04_01_030,知識,公衆安全・危機管理,1.014
198,ガソリンスタンド・スタッフ,IPD_04_04_01_031,知識,法律学、政治学,0.873
198,ガソリンスタンド・スタッフ,IPD_04_04_01_032,知識,通信技術,0.563
198,ガソリンスタンド・スタッフ,IPD_04_04_01_033,知識,コミュニケーションとメディア,0.831
198,ガソリンスタンド・スタッフ,IPD_04_05_001,仕事の性質,他者とのかかわり,4.423
198,ガソリンスタンド・スタッフ,IPD_04_05_002,仕事の性質,対面での議論,3.324
198,ガソリンスタンド・スタッフ,IPD_04_05_003,仕事の性質,電話での会話,4.239
198,ガソリンスタンド・スタッフ,IPD_04_05_004,仕事の性質,ビジネスレターやメモの作成,2.761
198,ガソリンスタンド・スタッフ,IPD_04_05_005,仕事の性質,仕事上での他者との対立,2.606
198,ガソリンスタンド・スタッフ,IPD_04_05_006,仕事の性質,時間的切迫,3.099
198,ガソリンスタンド・スタッフ,IPD_04_05_007,仕事の性質,グループやチームでの仕事,3.254
198,ガソリンスタンド・スタッフ,IPD_04_05_008,仕事の性質,外部の顧客等との接触,3.817
198,ガソリンスタンド・スタッフ,IPD_04_05_009,仕事の性質,他者と調整し、リードする,3.042
198,ガソリンスタンド・スタッフ,IPD_04_05_010,仕事の性質,厳密さ、正確さ,3.775
198,ガソリンスタンド・スタッフ,IPD_04_05_011,仕事の性質,同一作業の反復,3.324
198,ガソリンスタンド・スタッフ,IPD_04_05_012,仕事の性質,機器等の速度に応じた作業,2.944
198,ガソリンスタンド・スタッフ,IPD_04_05_013,仕事の性質,結果・成果への責任,3.141
198,ガソリンスタンド・スタッフ,IPD_04_05_014,仕事の性質,空調のきいた屋内作業,3.549
198,ガソリンスタンド・スタッフ,IPD_04_05_015,仕事の性質,空調のきいていない屋内作業,3.423
198,ガソリンスタンド・スタッフ,IPD_04_05_016,仕事の性質,屋外作業,4.563
198,ガソリンスタンド・スタッフ,IPD_04_05_017,仕事の性質,座り作業,2.493
198,ガソリンスタンド・スタッフ,IPD_04_05_018,仕事の性質,立ち作業,3.845
198,ガソリンスタンド・スタッフ,IPD_04_05_019,仕事の性質,反復作業,3.465
198,ガソリンスタンド・スタッフ,IPD_04_05_020,仕事の性質,ミスの影響度,3.437
198,ガソリンスタンド・スタッフ,IPD_04_05_021,仕事の性質,意思決定の自由,3.549
198,ガソリンスタンド・スタッフ,IPD_04_05_022,仕事の性質,仕事の構造化,3.408
198,ガソリンスタンド・スタッフ,NA,教育と訓練,学歴(平均教育年数),12.493734335839598
198,ガソリンスタンド・スタッフ,NA,教育と訓練,入職前の訓練期間(平均年数),0.19116575591985427
198,ガソリンスタンド・スタッフ,NA,教育と訓練,入職前の実務経験(平均年数),0.10510752688172043
198,ガソリンスタンド・スタッフ,NA,教育と訓練,入職後の訓練期間(平均年数),0.6867831541218639
199,道路パトロール隊員,IPD_04_01_001,職業興味,現実的,3.393
199,道路パトロール隊員,IPD_04_01_002,職業興味,研究的,2.554
199,道路パトロール隊員,IPD_04_01_003,職業興味,芸術的,2.089
199,道路パトロール隊員,IPD_04_01_004,職業興味,社会的,3.571
199,道路パトロール隊員,IPD_04_01_005,職業興味,企業的,2.929
199,道路パトロール隊員,IPD_04_01_006,職業興味,慣習的,3.571
199,道路パトロール隊員,IPD_04_02_001,仕事価値観,達成感,3.161
199,道路パトロール隊員,IPD_04_02_002,仕事価値観,自律性,3.214
199,道路パトロール隊員,IPD_04_02_003,仕事価値観,社会的認知・地位,3.125
199,道路パトロール隊員,IPD_04_02_004,仕事価値観,良好な対人関係,3.214
199,道路パトロール隊員,IPD_04_02_005,仕事価値観,労働条件(雇用や報酬の安定性),3.125
199,道路パトロール隊員,IPD_04_02_006,仕事価値観,労働安全衛生,2.679
199,道路パトロール隊員,IPD_04_02_007,仕事価値観,組織的な支援体制,2.804
199,道路パトロール隊員,IPD_04_02_008,仕事価値観,専門性,3.196
199,道路パトロール隊員,IPD_04_02_009,仕事価値観,奉仕・社会貢献,3.679
199,道路パトロール隊員,IPD_04_02_010,仕事価値観,私生活との両立,3.357
199,道路パトロール隊員,IPD_04_03_01_001,スキル,読解力,3.375
199,道路パトロール隊員,IPD_04_03_01_002,スキル,傾聴力,3.768
199,道路パトロール隊員,IPD_04_03_01_003,スキル,文章力,3.161
199,道路パトロール隊員,IPD_04_03_01_004,スキル,説明力,3.536
199,道路パトロール隊員,IPD_04_03_01_005,スキル,外国語を読む,1.411
199,道路パトロール隊員,IPD_04_03_01_006,スキル,外国語を聞く,1.286
199,道路パトロール隊員,IPD_04_03_01_007,スキル,外国語で書く,0.946
199,道路パトロール隊員,IPD_04_03_01_008,スキル,外国語で話す,1.214
199,道路パトロール隊員,IPD_04_03_01_009,スキル,数学的素養,1.804
199,道路パトロール隊員,IPD_04_03_01_010,スキル,科学的素養,1.339
199,道路パトロール隊員,IPD_04_03_01_011,スキル,論理と推論(批判的思考),2.518
199,道路パトロール隊員,IPD_04_03_01_012,スキル,新しい情報の応用力,2.625
199,道路パトロール隊員,IPD_04_03_01_013,スキル,学習方法の選択・実践,2.839
199,道路パトロール隊員,IPD_04_03_01_014,スキル,継続的観察と評価,3.054
199,道路パトロール隊員,IPD_04_03_01_015,スキル,他者の反応の理解,3.179
199,道路パトロール隊員,IPD_04_03_01_016,スキル,他者との調整,3.089
199,道路パトロール隊員,IPD_04_03_01_017,スキル,説得,3
199,道路パトロール隊員,IPD_04_03_01_018,スキル,交渉,3
199,道路パトロール隊員,IPD_04_03_01_019,スキル,指導,3.429
199,道路パトロール隊員,IPD_04_03_01_020,スキル,対人援助サービス,3.036
199,道路パトロール隊員,IPD_04_03_01_021,スキル,複雑な問題解決,2.839
199,道路パトロール隊員,IPD_04_03_01_022,スキル,要件分析(仕様作成),2.268
199,道路パトロール隊員,IPD_04_03_01_023,スキル,カスタマイズと開発,1.946
199,道路パトロール隊員,IPD_04_03_01_024,スキル,道具、機器、設備の選択,2.375
199,道路パトロール隊員,IPD_04_03_01_025,スキル,設置と設定,2.107
199,道路パトロール隊員,IPD_04_03_01_026,スキル,プログラミング,1.393
199,道路パトロール隊員,IPD_04_03_01_027,スキル,計器監視,2.107
199,道路パトロール隊員,IPD_04_03_01_028,スキル,操作と制御,2.571
199,道路パトロール隊員,IPD_04_03_01_029,スキル,保守点検,2.929
199,道路パトロール隊員,IPD_04_03_01_030,スキル,故障等の原因特定,2.679
199,道路パトロール隊員,IPD_04_03_01_031,スキル,修理,2.679
199,道路パトロール隊員,IPD_04_03_01_032,スキル,クオリティチェック,2.357
199,道路パトロール隊員,IPD_04_03_01_033,スキル,合理的な意思決定,2.518
199,道路パトロール隊員,IPD_04_03_01_034,スキル,企業・組織の活動の分析,2.411
199,道路パトロール隊員,IPD_04_03_01_035,スキル,企業・組織の活動の評価,2.411
199,道路パトロール隊員,IPD_04_03_01_036,スキル,時間管理,3.107
199,道路パトロール隊員,IPD_04_03_01_037,スキル,資金管理,1.589
199,道路パトロール隊員,IPD_04_03_01_038,スキル,資材管理,2.054
199,道路パトロール隊員,IPD_04_03_01_039,スキル,人材管理,2.339
199,道路パトロール隊員,IPD_04_04_01_001,知識,ビジネスと経営,1.214
199,道路パトロール隊員,IPD_04_04_01_002,知識,事務処理,1.821
199,道路パトロール隊員,IPD_04_04_01_003,知識,経済学・会計学,0.875
199,道路パトロール隊員,IPD_04_04_01_004,知識,販売・マーケティング,0.696
199,道路パトロール隊員,IPD_04_04_01_005,知識,顧客サービス・対人サービス,1.821
199,道路パトロール隊員,IPD_04_04_01_006,知識,人事労務管理,1.375
199,道路パトロール隊員,IPD_04_04_01_007,知識,輸送,1.518
199,道路パトロール隊員,IPD_04_04_01_008,知識,生産・加工,0.589
199,道路パトロール隊員,IPD_04_04_01_009,知識,農業・畜産業,0.411
199,道路パトロール隊員,IPD_04_04_01_010,知識,工学,0.804
199,道路パトロール隊員,IPD_04_04_01_011,知識,コンピュータと電子工学,0.821
199,道路パトロール隊員,IPD_04_04_01_012,知識,設計,0.714
199,道路パトロール隊員,IPD_04_04_01_013,知識,建築・建設,1.071
199,道路パトロール隊員,IPD_04_04_01_014,知識,機械,1.411
199,道路パトロール隊員,IPD_04_04_01_015,知識,数学,1.018
199,道路パトロール隊員,IPD_04_04_01_016,知識,物理学,0.893
199,道路パトロール隊員,IPD_04_04_01_017,知識,化学,0.696
199,道路パトロール隊員,IPD_04_04_01_018,知識,生物学,0.714
199,道路パトロール隊員,IPD_04_04_01_019,知識,心理学,1.196
199,道路パトロール隊員,IPD_04_04_01_020,知識,社会学,1.375
199,道路パトロール隊員,IPD_04_04_01_021,知識,地理学,1.375
199,道路パトロール隊員,IPD_04_04_01_022,知識,医学・歯学,0.696
199,道路パトロール隊員,IPD_04_04_01_023,知識,セラピーとカウンセリング,0.679
199,道路パトロール隊員,IPD_04_04_01_024,知識,教育訓練,1.446
199,道路パトロール隊員,IPD_04_04_01_025,知識,日本語の語彙・文法,1.214
199,道路パトロール隊員,IPD_04_04_01_026,知識,外国語の語彙・文法,0.875
199,道路パトロール隊員,IPD_04_04_01_027,知識,芸術,0.536
199,道路パトロール隊員,IPD_04_04_01_028,知識,歴史学・考古学,0.554
199,道路パトロール隊員,IPD_04_04_01_029,知識,哲学・宗教学,0.411
199,道路パトロール隊員,IPD_04_04_01_030,知識,公衆安全・危機管理,1.679
199,道路パトロール隊員,IPD_04_04_01_031,知識,法律学、政治学,1.482
199,道路パトロール隊員,IPD_04_04_01_032,知識,通信技術,1.357
199,道路パトロール隊員,IPD_04_04_01_033,知識,コミュニケーションとメディア,1.196
199,道路パトロール隊員,IPD_04_05_001,仕事の性質,他者とのかかわり,4.179
199,道路パトロール隊員,IPD_04_05_002,仕事の性質,対面での議論,3.411
199,道路パトロール隊員,IPD_04_05_003,仕事の性質,電話での会話,3.536
199,道路パトロール隊員,IPD_04_05_004,仕事の性質,ビジネスレターやメモの作成,3.143
199,道路パトロール隊員,IPD_04_05_005,仕事の性質,仕事上での他者との対立,2.929
199,道路パトロール隊員,IPD_04_05_006,仕事の性質,時間的切迫,3.429
199,道路パトロール隊員,IPD_04_05_007,仕事の性質,グループやチームでの仕事,3.625
199,道路パトロール隊員,IPD_04_05_008,仕事の性質,外部の顧客等との接触,3.357
199,道路パトロール隊員,IPD_04_05_009,仕事の性質,他者と調整し、リードする,3.214
199,道路パトロール隊員,IPD_04_05_010,仕事の性質,厳密さ、正確さ,3.679
199,道路パトロール隊員,IPD_04_05_011,仕事の性質,同一作業の反復,3.429
199,道路パトロール隊員,IPD_04_05_012,仕事の性質,機器等の速度に応じた作業,2.982
199,道路パトロール隊員,IPD_04_05_013,仕事の性質,結果・成果への責任,3.429
199,道路パトロール隊員,IPD_04_05_014,仕事の性質,空調のきいた屋内作業,3.589
199,道路パトロール隊員,IPD_04_05_015,仕事の性質,空調のきいていない屋内作業,3.036
199,道路パトロール隊員,IPD_04_05_016,仕事の性質,屋外作業,4.25
199,道路パトロール隊員,IPD_04_05_017,仕事の性質,座り作業,2.893
199,道路パトロール隊員,IPD_04_05_018,仕事の性質,立ち作業,2.929
199,道路パトロール隊員,IPD_04_05_019,仕事の性質,反復作業,3.071
199,道路パトロール隊員,IPD_04_05_020,仕事の性質,ミスの影響度,3.714
199,道路パトロール隊員,IPD_04_05_021,仕事の性質,意思決定の自由,3.036
199,道路パトロール隊員,IPD_04_05_022,仕事の性質,仕事の構造化,3.107
199,道路パトロール隊員,NA,教育と訓練,学歴(平均教育年数),13.50581395348837
199,道路パトロール隊員,NA,教育と訓練,入職前の訓練期間(平均年数),0.3116834639790967
199,道路パトロール隊員,NA,教育と訓練,入職前の実務経験(平均年数),0.46981696585709254
199,道路パトロール隊員,NA,教育と訓練,入職後の訓練期間(平均年数),0.9731587136929462
200,タクシー配車オペレーター,IPD_04_01_001,職業興味,現実的,3.152
200,タクシー配車オペレーター,IPD_04_01_002,職業興味,研究的,2.803
200,タクシー配車オペレーター,IPD_04_01_003,職業興味,芸術的,2.439
200,タクシー配車オペレーター,IPD_04_01_004,職業興味,社会的,3.53
200,タクシー配車オペレーター,IPD_04_01_005,職業興味,企業的,3.136
200,タクシー配車オペレーター,IPD_04_01_006,職業興味,慣習的,3.303
200,タクシー配車オペレーター,IPD_04_02_001,仕事価値観,達成感,3.106
200,タクシー配車オペレーター,IPD_04_02_002,仕事価値観,自律性,3.061
200,タクシー配車オペレーター,IPD_04_02_003,仕事価値観,社会的認知・地位,2.712
200,タクシー配車オペレーター,IPD_04_02_004,仕事価値観,良好な対人関係,3.288
200,タクシー配車オペレーター,IPD_04_02_005,仕事価値観,労働条件(雇用や報酬の安定性),3
200,タクシー配車オペレーター,IPD_04_02_006,仕事価値観,労働安全衛生,3
200,タクシー配車オペレーター,IPD_04_02_007,仕事価値観,組織的な支援体制,2.803
200,タクシー配車オペレーター,IPD_04_02_008,仕事価値観,専門性,3.015
200,タクシー配車オペレーター,IPD_04_02_009,仕事価値観,奉仕・社会貢献,3.03
200,タクシー配車オペレーター,IPD_04_02_010,仕事価値観,私生活との両立,2.985
200,タクシー配車オペレーター,IPD_04_03_01_001,スキル,読解力,2.697
200,タクシー配車オペレーター,IPD_04_03_01_002,スキル,傾聴力,3.879
200,タクシー配車オペレーター,IPD_04_03_01_003,スキル,文章力,3.015
200,タクシー配車オペレーター,IPD_04_03_01_004,スキル,説明力,3.348
200,タクシー配車オペレーター,IPD_04_03_01_005,スキル,外国語を読む,1.515
200,タクシー配車オペレーター,IPD_04_03_01_006,スキル,外国語を聞く,1.409
200,タクシー配車オペレーター,IPD_04_03_01_007,スキル,外国語で書く,1.106
200,タクシー配車オペレーター,IPD_04_03_01_008,スキル,外国語で話す,1.485
200,タクシー配車オペレーター,IPD_04_03_01_009,スキル,数学的素養,1.742
200,タクシー配車オペレーター,IPD_04_03_01_010,スキル,科学的素養,0.788
200,タクシー配車オペレーター,IPD_04_03_01_011,スキル,論理と推論(批判的思考),2.212
200,タクシー配車オペレーター,IPD_04_03_01_012,スキル,新しい情報の応用力,2.364
200,タクシー配車オペレーター,IPD_04_03_01_013,スキル,学習方法の選択・実践,2.288
200,タクシー配車オペレーター,IPD_04_03_01_014,スキル,継続的観察と評価,2.47
200,タクシー配車オペレーター,IPD_04_03_01_015,スキル,他者の反応の理解,2.909
200,タクシー配車オペレーター,IPD_04_03_01_016,スキル,他者との調整,2.636
200,タクシー配車オペレーター,IPD_04_03_01_017,スキル,説得,2.758
200,タクシー配車オペレーター,IPD_04_03_01_018,スキル,交渉,2.636
200,タクシー配車オペレーター,IPD_04_03_01_019,スキル,指導,3
200,タクシー配車オペレーター,IPD_04_03_01_020,スキル,対人援助サービス,2.773
200,タクシー配車オペレーター,IPD_04_03_01_021,スキル,複雑な問題解決,2.53
200,タクシー配車オペレーター,IPD_04_03_01_022,スキル,要件分析(仕様作成),1.97
200,タクシー配車オペレーター,IPD_04_03_01_023,スキル,カスタマイズと開発,1.697
200,タクシー配車オペレーター,IPD_04_03_01_024,スキル,道具、機器、設備の選択,2.106
200,タクシー配車オペレーター,IPD_04_03_01_025,スキル,設置と設定,1.939
200,タクシー配車オペレーター,IPD_04_03_01_026,スキル,プログラミング,1.424
200,タクシー配車オペレーター,IPD_04_03_01_027,スキル,計器監視,1.591
200,タクシー配車オペレーター,IPD_04_03_01_028,スキル,操作と制御,2.121
200,タクシー配車オペレーター,IPD_04_03_01_029,スキル,保守点検,1.712
200,タクシー配車オペレーター,IPD_04_03_01_030,スキル,故障等の原因特定,1.727
200,タクシー配車オペレーター,IPD_04_03_01_031,スキル,修理,1.561
200,タクシー配車オペレーター,IPD_04_03_01_032,スキル,クオリティチェック,1.773
200,タクシー配車オペレーター,IPD_04_03_01_033,スキル,合理的な意思決定,1.924
200,タクシー配車オペレーター,IPD_04_03_01_034,スキル,企業・組織の活動の分析,1.955
200,タクシー配車オペレーター,IPD_04_03_01_035,スキル,企業・組織の活動の評価,1.818
200,タクシー配車オペレーター,IPD_04_03_01_036,スキル,時間管理,2.682
200,タクシー配車オペレーター,IPD_04_03_01_037,スキル,資金管理,1.258
200,タクシー配車オペレーター,IPD_04_03_01_038,スキル,資材管理,1.288
200,タクシー配車オペレーター,IPD_04_03_01_039,スキル,人材管理,2.03
200,タクシー配車オペレーター,IPD_04_04_01_001,知識,ビジネスと経営,1.136
200,タクシー配車オペレーター,IPD_04_04_01_002,知識,事務処理,1.924
200,タクシー配車オペレーター,IPD_04_04_01_003,知識,経済学・会計学,1
200,タクシー配車オペレーター,IPD_04_04_01_004,知識,販売・マーケティング,1.212
200,タクシー配車オペレーター,IPD_04_04_01_005,知識,顧客サービス・対人サービス,2.318
200,タクシー配車オペレーター,IPD_04_04_01_006,知識,人事労務管理,1.379
200,タクシー配車オペレーター,IPD_04_04_01_007,知識,輸送,1.939
200,タクシー配車オペレーター,IPD_04_04_01_008,知識,生産・加工,0.727
200,タクシー配車オペレーター,IPD_04_04_01_009,知識,農業・畜産業,0.576
200,タクシー配車オペレーター,IPD_04_04_01_010,知識,工学,0.5
200,タクシー配車オペレーター,IPD_04_04_01_011,知識,コンピュータと電子工学,0.939
200,タクシー配車オペレーター,IPD_04_04_01_012,知識,設計,0.576
200,タクシー配車オペレーター,IPD_04_04_01_013,知識,建築・建設,0.591
200,タクシー配車オペレーター,IPD_04_04_01_014,知識,機械,0.727
200,タクシー配車オペレーター,IPD_04_04_01_015,知識,数学,0.773
200,タクシー配車オペレーター,IPD_04_04_01_016,知識,物理学,0.409
200,タクシー配車オペレーター,IPD_04_04_01_017,知識,化学,0.409
200,タクシー配車オペレーター,IPD_04_04_01_018,知識,生物学,0.576
200,タクシー配車オペレーター,IPD_04_04_01_019,知識,心理学,1.288
200,タクシー配車オペレーター,IPD_04_04_01_020,知識,社会学,1.273
200,タクシー配車オペレーター,IPD_04_04_01_021,知識,地理学,1.348
200,タクシー配車オペレーター,IPD_04_04_01_022,知識,医学・歯学,0.682
200,タクシー配車オペレーター,IPD_04_04_01_023,知識,セラピーとカウンセリング,0.848
200,タクシー配車オペレーター,IPD_04_04_01_024,知識,教育訓練,1.106
200,タクシー配車オペレーター,IPD_04_04_01_025,知識,日本語の語彙・文法,1.379
200,タクシー配車オペレーター,IPD_04_04_01_026,知識,外国語の語彙・文法,0.97
200,タクシー配車オペレーター,IPD_04_04_01_027,知識,芸術,0.47
200,タクシー配車オペレーター,IPD_04_04_01_028,知識,歴史学・考古学,0.561
200,タクシー配車オペレーター,IPD_04_04_01_029,知識,哲学・宗教学,0.455
200,タクシー配車オペレーター,IPD_04_04_01_030,知識,公衆安全・危機管理,1.288
200,タクシー配車オペレーター,IPD_04_04_01_031,知識,法律学、政治学,1.061
200,タクシー配車オペレーター,IPD_04_04_01_032,知識,通信技術,1.409
200,タクシー配車オペレーター,IPD_04_04_01_033,知識,コミュニケーションとメディア,1.348
200,タクシー配車オペレーター,IPD_04_05_001,仕事の性質,他者とのかかわり,4.424
200,タクシー配車オペレーター,IPD_04_05_002,仕事の性質,対面での議論,3.288
200,タクシー配車オペレーター,IPD_04_05_003,仕事の性質,電話での会話,4.561
200,タクシー配車オペレーター,IPD_04_05_004,仕事の性質,ビジネスレターやメモの作成,3.727
200,タクシー配車オペレーター,IPD_04_05_005,仕事の性質,仕事上での他者との対立,3.152
200,タクシー配車オペレーター,IPD_04_05_006,仕事の性質,時間的切迫,4
200,タクシー配車オペレーター,IPD_04_05_007,仕事の性質,グループやチームでの仕事,3.455
200,タクシー配車オペレーター,IPD_04_05_008,仕事の性質,外部の顧客等との接触,3.803
200,タクシー配車オペレーター,IPD_04_05_009,仕事の性質,他者と調整し、リードする,3.439
200,タクシー配車オペレーター,IPD_04_05_010,仕事の性質,厳密さ、正確さ,3.939
200,タクシー配車オペレーター,IPD_04_05_011,仕事の性質,同一作業の反復,3.621
200,タクシー配車オペレーター,IPD_04_05_012,仕事の性質,機器等の速度に応じた作業,3.652
200,タクシー配車オペレーター,IPD_04_05_013,仕事の性質,結果・成果への責任,3.197
200,タクシー配車オペレーター,IPD_04_05_014,仕事の性質,空調のきいた屋内作業,4.667
200,タクシー配車オペレーター,IPD_04_05_015,仕事の性質,空調のきいていない屋内作業,1.712
200,タクシー配車オペレーター,IPD_04_05_016,仕事の性質,屋外作業,1.788
200,タクシー配車オペレーター,IPD_04_05_017,仕事の性質,座り作業,4.636
200,タクシー配車オペレーター,IPD_04_05_018,仕事の性質,立ち作業,1.636
200,タクシー配車オペレーター,IPD_04_05_019,仕事の性質,反復作業,3.394
200,タクシー配車オペレーター,IPD_04_05_020,仕事の性質,ミスの影響度,3.152
200,タクシー配車オペレーター,IPD_04_05_021,仕事の性質,意思決定の自由,3.288
200,タクシー配車オペレーター,IPD_04_05_022,仕事の性質,仕事の構造化,3.288
200,タクシー配車オペレーター,NA,教育と訓練,学歴(平均教育年数),12.84467005076142
200,タクシー配車オペレーター,NA,教育と訓練,入職前の訓練期間(平均年数),0.28272842181292884
200,タクシー配車オペレーター,NA,教育と訓練,入職前の実務経験(平均年数),0.2727723665223665
200,タクシー配車オペレーター,NA,教育と訓練,入職後の訓練期間(平均年数),0.6563989732306563
201,引越作業員,IPD_04_01_001,職業興味,現実的,3.161
201,引越作業員,IPD_04_01_002,職業興味,研究的,2.597
201,引越作業員,IPD_04_01_003,職業興味,芸術的,2.435
201,引越作業員,IPD_04_01_004,職業興味,社会的,3.113
201,引越作業員,IPD_04_01_005,職業興味,企業的,2.758
201,引越作業員,IPD_04_01_006,職業興味,慣習的,2.968
201,引越作業員,IPD_04_02_001,仕事価値観,達成感,3.5
201,引越作業員,IPD_04_02_002,仕事価値観,自律性,3.29
201,引越作業員,IPD_04_02_003,仕事価値観,社会的認知・地位,3
201,引越作業員,IPD_04_02_004,仕事価値観,良好な対人関係,3.339
201,引越作業員,IPD_04_02_005,仕事価値観,労働条件(雇用や報酬の安定性),3.194
201,引越作業員,IPD_04_02_006,仕事価値観,労働安全衛生,3.097
201,引越作業員,IPD_04_02_007,仕事価値観,組織的な支援体制,3.016
201,引越作業員,IPD_04_02_008,仕事価値観,専門性,3.113
201,引越作業員,IPD_04_02_009,仕事価値観,奉仕・社会貢献,3.161
201,引越作業員,IPD_04_02_010,仕事価値観,私生活との両立,3.161
201,引越作業員,IPD_04_03_01_001,スキル,読解力,2.581
201,引越作業員,IPD_04_03_01_002,スキル,傾聴力,2.871
201,引越作業員,IPD_04_03_01_003,スキル,文章力,2.355
201,引越作業員,IPD_04_03_01_004,スキル,説明力,2.919
201,引越作業員,IPD_04_03_01_005,スキル,外国語を読む,1.597
201,引越作業員,IPD_04_03_01_006,スキル,外国語を聞く,1.645
201,引越作業員,IPD_04_03_01_007,スキル,外国語で書く,1.403
201,引越作業員,IPD_04_03_01_008,スキル,外国語で話す,1.355
201,引越作業員,IPD_04_03_01_009,スキル,数学的素養,2.081
201,引越作業員,IPD_04_03_01_010,スキル,科学的素養,1.29
201,引越作業員,IPD_04_03_01_011,スキル,論理と推論(批判的思考),1.742
201,引越作業員,IPD_04_03_01_012,スキル,新しい情報の応用力,2.129
201,引越作業員,IPD_04_03_01_013,スキル,学習方法の選択・実践,2.194
201,引越作業員,IPD_04_03_01_014,スキル,継続的観察と評価,2.161
201,引越作業員,IPD_04_03_01_015,スキル,他者の反応の理解,2.419
201,引越作業員,IPD_04_03_01_016,スキル,他者との調整,2.516
201,引越作業員,IPD_04_03_01_017,スキル,説得,2.306
201,引越作業員,IPD_04_03_01_018,スキル,交渉,2.371
201,引越作業員,IPD_04_03_01_019,スキル,指導,2.661
201,引越作業員,IPD_04_03_01_020,スキル,対人援助サービス,2.323
201,引越作業員,IPD_04_03_01_021,スキル,複雑な問題解決,2.29
201,引越作業員,IPD_04_03_01_022,スキル,要件分析(仕様作成),2.016
201,引越作業員,IPD_04_03_01_023,スキル,カスタマイズと開発,1.903
201,引越作業員,IPD_04_03_01_024,スキル,道具、機器、設備の選択,2.387
201,引越作業員,IPD_04_03_01_025,スキル,設置と設定,2.016
201,引越作業員,IPD_04_03_01_026,スキル,プログラミング,1.5
201,引越作業員,IPD_04_03_01_027,スキル,計器監視,1.468
201,引越作業員,IPD_04_03_01_028,スキル,操作と制御,1.839
201,引越作業員,IPD_04_03_01_029,スキル,保守点検,1.823
201,引越作業員,IPD_04_03_01_030,スキル,故障等の原因特定,1.839
201,引越作業員,IPD_04_03_01_031,スキル,修理,2
201,引越作業員,IPD_04_03_01_032,スキル,クオリティチェック,1.968
201,引越作業員,IPD_04_03_01_033,スキル,合理的な意思決定,2.016
201,引越作業員,IPD_04_03_01_034,スキル,企業・組織の活動の分析,2.016
201,引越作業員,IPD_04_03_01_035,スキル,企業・組織の活動の評価,1.968
201,引越作業員,IPD_04_03_01_036,スキル,時間管理,2.581
201,引越作業員,IPD_04_03_01_037,スキル,資金管理,1.823
